id,draw_date,numbers,bonus,type
85bbfe48-11c6-470a-a287-41042bfb1566,2024-08-07T14:00:00,"[73, 2, 25, 52, 43]",,RESULTAT_2
ea725b6a-e6c1-4d3c-b70a-878e332cb826,2024-08-07T18:00:00,"[35, 90, 3, 7, 6]",,RESULTAT_3
7df29158-5512-4a41-9afb-8581a945ba16,2024-08-06T11:00:00,"[46, 54, 69, 18, 9]",,RESULTAT_1
12bfd5d2-f23c-4101-aeca-f2433dde4be5,2024-08-06T14:00:00,"[6, 77, 17, 5, 53]",,RESULTAT_2
b645a948-57ba-4ab4-96ba-0bfa9070e855,2024-08-06T18:00:00,"[82, 41, 61, 48, 60]",,RESULTAT_3
51fcd09f-c250-49ad-86a7-1330e3ff6e27,2024-08-05T11:00:00,"[50, 10, 31, 67, 30, 65]",,RESULTAT_1
6ddde855-63eb-4f56-9e05-c871c70eeea5,2024-08-05T14:00:00,"[90, 54, 15, 36, 47, 42]",,RESULTAT_2
a3024129-93df-42bb-a4f9-9fad9b55a648,2024-08-05T18:00:00,"[9, 77, 47, 78, 34, 12]",,RESULTAT_3
120fafb7-9c07-41e8-94cc-3e5197ced5ad,2024-08-04T11:00:00,"[65, 47, 17, 78, 20]",,RESULTAT_1
15b2ff05-f1a9-46ea-83bc-4db31943a7f0,2024-08-04T14:00:00,"[77, 33, 18, 86, 42]",,RESULTAT_2
3d9fb093-f92d-475c-9c29-2d098af82cbd,2024-08-04T18:00:00,"[45, 40, 54, 47, 30]",,RESULTAT_3
46dc0d84-b7b3-4e61-9c58-09efbf59cfd0,2024-08-03T11:00:00,"[31, 87, 27, 54, 51]",,RESULTAT_1
6236e0b3-3755-4224-bdd4-e145541a6541,2024-08-03T14:00:00,"[71, 77, 58, 33, 70]",,RESULTAT_2
543165cf-fbc2-4db9-85dc-2d7561e5445e,2024-08-03T18:00:00,"[41, 88, 59, 32, 24]",,RESULTAT_3
d3ef6ec2-35f6-4d30-9aad-6425686e1dc9,2024-08-02T11:00:00,"[58, 76, 61, 4, 51]",,RESULTAT_1
1f7b136b-fbd0-4f76-8bf0-8f13d0b5aed1,2024-08-02T14:00:00,"[83, 84, 25, 67, 10]",,RESULTAT_2
8b572a81-acd8-46c0-9a70-20dbcd1157dd,2024-08-02T18:00:00,"[37, 54, 33, 50, 63]",,RESULTAT_3
31a97830-80bb-4814-aa3c-035f5921d7d1,2024-08-01T11:00:00,"[70, 3, 81, 30, 28]",,RESULTAT_1
ba4e2c07-de23-4c63-8a62-3c90e7f2d15f,2024-08-01T14:00:00,"[44, 64, 90, 87, 19]",,RESULTAT_2
f5fa38e9-75c1-473a-8246-0eebc43fd358,2024-08-01T18:00:00,"[12, 61, 69, 81, 62]",,RESULTAT_3
66ac4ee0-1e6f-49ba-9ab4-740953c74076,2024-07-31T11:00:00,"[71, 79, 8, 27, 68]",,RESULTAT_1
68a8e00a-f252-4842-803b-35dc9cd1a46d,2024-07-31T14:00:00,"[40, 66, 17, 9, 71]",,RESULTAT_2
df146560-9c40-471a-9a19-e4f449d17e8b,2024-07-31T18:00:00,"[68, 61, 39, 42, 10]",,RESULTAT_3
c41dfafb-e27d-4b79-bc3d-66befd7b77f5,2024-07-30T11:00:00,"[66, 41, 35, 84, 54]",,RESULTAT_1
b799cfab-d5fd-4ccd-8e75-28ecc6cb3be8,2024-07-30T14:00:00,"[84, 13, 32, 36, 43]",,RESULTAT_2
1fe1ae56-42c5-41cb-979a-e69d488dce7e,2024-07-30T18:00:00,"[33, 3, 5, 20, 36]",,RESULTAT_3
703be641-0da2-4888-b65f-840f1e28fe59,2024-07-29T11:00:00,"[87, 6, 41, 88, 59, 64]",,RESULTAT_1
525d85b0-55ec-43ff-90a9-cfb208abe327,2024-07-29T14:00:00,"[68, 70, 60, 24, 28, 14]",,RESULTAT_2
3872908f-bac6-4480-ab93-681634f381d7,2024-07-29T18:00:00,"[36, 47, 28, 69, 63, 88]",,RESULTAT_3
552e97f7-aeda-4b44-9edd-03f1e79baeff,2024-07-28T11:00:00,"[63, 1, 84, 6, 58]",,RESULTAT_1
37fd81ab-49b5-47f4-a2e1-5f0c1bce1692,2024-07-28T14:00:00,"[82, 11, 39, 30, 15]",,RESULTAT_2
3310350d-c3e5-4693-bfd1-9a410054428f,2024-07-28T18:00:00,"[55, 68, 78, 66, 15]",,RESULTAT_3
d0d6ad43-a0b9-49d0-8556-3b9f20fe6f23,2024-07-27T11:00:00,"[40, 45, 9, 7, 78]",,RESULTAT_1
f1742e82-11d6-44ed-b5ae-0e8b26e95f3f,2024-07-27T14:00:00,"[38, 41, 89, 8, 80]",,RESULTAT_2
b0558261-4f09-47d8-bdd6-2892c991bfbe,2024-07-27T18:00:00,"[66, 41, 8, 43, 60]",,RESULTAT_3
6338bbec-e0dd-4ff9-9c9e-d4cf9875f9bd,2024-07-26T11:00:00,"[10, 52, 48, 55, 49]",,RESULTAT_1
a4edef1f-98f5-4451-bc6f-2187d8122f9e,2024-07-26T14:00:00,"[66, 40, 62, 7, 89]",,RESULTAT_2
caecc777-63e7-4237-9973-fab6cae3de99,2024-07-26T18:00:00,"[31, 18, 75, 82, 81]",,RESULTAT_3
9f270295-651a-40ad-8e18-9c7ac036c0ba,2024-07-25T11:00:00,"[7, 21, 48, 18, 33]",,RESULTAT_1
8671bb70-29ac-4928-9671-5fd7b438dc55,2024-07-25T14:00:00,"[84, 77, 4, 89, 59]",,RESULTAT_2
e5b24690-e920-494c-ae93-fcd2116982e0,2024-07-25T18:00:00,"[77, 44, 19, 47, 23]",,RESULTAT_3
c61c2245-cee0-4bda-a113-3236cafc9f93,2024-07-24T11:00:00,"[6, 66, 50, 87, 60]",,RESULTAT_1
012064ec-0c37-4bc5-a14d-a454d60e99b8,2024-07-24T14:00:00,"[87, 25, 12, 17, 35]",,RESULTAT_2
3934d13b-cbb3-4f23-90b8-ef96b956f85c,2024-07-24T18:00:00,"[74, 38, 8, 80, 34]",,RESULTAT_3
3c828116-b396-4587-9da1-01698eaebd7c,2024-07-23T11:00:00,"[35, 63, 53, 41, 32]",,RESULTAT_1
5072afb9-a6ed-4f90-bd7c-6a5ef2e76129,2024-07-23T14:00:00,"[66, 71, 12, 25, 45]",,RESULTAT_2
042f84c3-29b5-4c5c-9f83-e38ec7c8736b,2024-07-23T18:00:00,"[16, 31, 23, 70, 52]",,RESULTAT_3
832d167c-8f69-4d19-afd8-e896863ff108,2024-07-22T11:00:00,"[70, 1, 83, 54, 67, 51]",,RESULTAT_1
270ab6e7-3db9-4b95-a3b4-f6c2bb650ccd,2024-07-22T14:00:00,"[30, 35, 38, 2, 68, 69]",,RESULTAT_2
79ba92da-f06d-447b-8126-8b2e15f563ad,2024-07-22T18:00:00,"[77, 12, 60, 36, 32, 33]",,RESULTAT_3
87488b64-8b17-473e-ad62-0b38fb52cacf,2024-07-21T11:00:00,"[24, 13, 75, 38, 4]",,RESULTAT_1
8d1aa3f9-30ce-45f0-9294-3ce0b95a0c89,2024-07-21T14:00:00,"[1, 12, 47, 20, 30]",,RESULTAT_2
9468a3e7-56c3-450a-98f2-d2be615a50ff,2024-07-21T18:00:00,"[89, 29, 87, 34, 46]",,RESULTAT_3
c441ce3f-7ee5-4499-94e0-172a16ea3d3b,2024-07-20T11:00:00,"[16, 9, 81, 46, 49]",,RESULTAT_1
966f5ad2-a614-4530-8ca8-ca9be8cc2d18,2024-07-20T14:00:00,"[18, 15, 29, 33, 45]",,RESULTAT_2
64bf0427-b137-4baa-a989-815f5727f683,2024-07-20T18:00:00,"[33, 57, 71, 4, 48]",,RESULTAT_3
8a39da5a-e4bc-47ef-9c4f-754ea60d950f,2024-07-19T11:00:00,"[62, 40, 38, 61, 46]",,RESULTAT_1
8eeb5eef-4dff-4c4d-a6e6-d44f3f38b304,2024-07-19T14:00:00,"[52, 8, 17, 82, 76]",,RESULTAT_2
b9278366-109a-46bc-bf29-7357d4fe9ecb,2024-07-19T18:00:00,"[72, 53, 11, 5, 46]",,RESULTAT_3
c1ba2995-39f8-4a62-83db-bb30d3ced740,2024-07-18T11:00:00,"[11, 53, 27, 52, 32]",,RESULTAT_1
4450b97c-d20d-42cf-af90-7e5703ace431,2024-07-18T14:00:00,"[13, 21, 87, 8, 35]",,RESULTAT_2
1e4116e9-09a2-4cbc-ad46-bc78b5c62860,2024-07-18T18:00:00,"[26, 61, 81, 66, 87]",,RESULTAT_3
2ba9c989-d077-4952-a052-e78dacaf5409,2024-07-17T11:00:00,"[52, 55, 77, 30, 20]",,RESULTAT_1
dda1ec2b-22b1-4f82-b8ce-394b75c1fe3d,2024-07-17T14:00:00,"[49, 51, 71, 18, 28]",,RESULTAT_2
393704cf-c4c4-4fe7-8b09-f883345f525d,2024-07-17T18:00:00,"[17, 9, 71, 60, 57]",,RESULTAT_3
d74696db-a0a8-43ae-bc3e-38fec2a237ee,2024-07-16T11:00:00,"[30, 20, 17, 3, 56]",,RESULTAT_1
04b2a1df-11c8-49dd-8602-1541cd4c2590,2024-07-16T14:00:00,"[80, 18, 8, 73, 75]",,RESULTAT_2
026077a1-318d-4189-b0c5-300fd7ca1144,2024-07-16T18:00:00,"[90, 36, 84, 62, 47]",,RESULTAT_3
4f8ea5d6-d874-480a-a35a-def8e5cd17c6,2024-07-15T11:00:00,"[4, 83, 31, 14, 37, 15]",,RESULTAT_1
62bf35d5-aa2d-4a8f-88ec-253354bf46ce,2024-07-15T14:00:00,"[70, 86, 59, 81, 68, 88]",,RESULTAT_2
106a8e1a-ae76-4c3c-9e2e-893083f98a59,2024-07-15T18:00:00,"[67, 35, 38, 61, 69, 4]",,RESULTAT_3
463117cf-f2c4-4bf0-a6ad-e217275c9298,2024-07-14T11:00:00,"[33, 38, 67, 49, 50]",,RESULTAT_1
47cfd4d9-d55d-4988-a76c-d1117b25d5db,2024-07-14T14:00:00,"[45, 85, 88, 40, 59]",,RESULTAT_2
68ce63d8-8bd8-4fb5-89ac-b88747660b86,2024-07-14T18:00:00,"[60, 73, 18, 70, 44]",,RESULTAT_3
ddb1524d-f655-4dc3-89e1-e5981acbed3f,2024-07-13T11:00:00,"[44, 22, 3, 25, 12]",,RESULTAT_1
92cda92e-67f4-4aad-8d6a-4464a0f27dff,2024-07-13T14:00:00,"[20, 64, 3, 53, 45]",,RESULTAT_2
979f3010-cd81-4bc1-acb5-9587d66254ac,2024-07-13T18:00:00,"[16, 3, 47, 64, 2]",,RESULTAT_3
4b506ab2-f11e-470e-9776-655a4efed6c6,2024-07-12T11:00:00,"[2, 84, 61, 50, 57]",,RESULTAT_1
c6c13d16-2204-4c6b-a160-14681ffdb03d,2024-07-12T14:00:00,"[87, 52, 23, 57, 14]",,RESULTAT_2
cbad51e4-ab95-4da7-aac5-397c3322e1a8,2024-07-12T18:00:00,"[80, 66, 63, 23, 59]",,RESULTAT_3
7e447401-a3ab-4904-86d9-b843dc49f77d,2024-07-12T11:00:00,"[61, 76, 7, 4, 57]",,RESULTAT_1
1939fb8a-c212-41de-b6b2-a07c89f5c6f2,2024-07-12T14:00:00,"[24, 5, 39, 2, 77]",,RESULTAT_2
725b99db-151b-479b-98a4-f47981ef1b16,2024-07-12T18:00:00,"[37, 57, 76, 63, 87]",,RESULTAT_3
286bd66c-ae3a-4b8f-b74a-0798ad222427,2024-07-10T11:00:00,"[77, 42, 12, 35, 19]",,RESULTAT_1
f2772520-a24e-4a0d-9644-2351cadeb01c,2024-07-10T14:00:00,"[19, 39, 78, 45, 75]",,RESULTAT_2
eead3f75-73b2-4a2d-b9ca-ae3ab6a630a8,2024-07-10T18:00:00,"[34, 23, 84, 76, 65]",,RESULTAT_3
b8dce79f-cbdd-4188-b0da-f434c62e8075,2024-07-09T11:00:00,"[10, 86, 28, 42, 55]",,RESULTAT_1
8f043b87-e577-450a-930b-a7170c7770f1,2024-07-09T14:00:00,"[25, 64, 58, 36, 22]",,RESULTAT_2
e1510829-56a0-42bd-8c5e-3df3aa756b55,2024-07-09T18:00:00,"[40, 22, 13, 25, 70]",,RESULTAT_3
06a00f00-ccbb-4fe8-9b2f-6e8fa32ee1c0,2024-07-08T11:00:00,"[42, 52, 2, 12, 5, 75]",,RESULTAT_1
5a30a76b-475b-4eb1-82f5-a146c8236fc5,2024-07-08T14:00:00,"[10, 45, 74, 27, 70, 78]",,RESULTAT_2
1d460a49-13eb-4001-87de-e0d37fa72317,2024-07-08T18:00:00,"[71, 77, 31, 37, 81, 40]",,RESULTAT_3
e70f714b-7f8a-4900-9133-309f94f8429d,2024-07-07T11:00:00,"[56, 89, 84, 64, 32]",,RESULTAT_1
59a19788-3fe0-4638-8ba8-6921d171ced3,2024-07-07T14:00:00,"[83, 34, 70, 73, 40]",,RESULTAT_2
9f104339-1c5a-4836-9624-dde0f2759eca,2024-07-07T18:00:00,"[75, 50, 43, 57, 53]",,RESULTAT_3
c8b50b11-b385-49db-9122-15a4ffece8e3,2024-07-06T11:00:00,"[89, 7, 75, 16, 6]",,RESULTAT_1
21372498-ee93-4cf4-8f38-e61e5251859c,2024-07-06T14:00:00,"[49, 84, 23, 16, 11]",,RESULTAT_2
1a761999-e1e7-4259-96ef-b882c4b452e8,2024-07-06T18:00:00,"[36, 85, 60, 55, 26]",,RESULTAT_3
642d1fc9-50a3-4ad1-86f8-066ab426e84e,2024-07-05T11:00:00,"[37, 56, 47, 21, 8]",,RESULTAT_1
64585bc2-467c-47ec-b694-e0136d131d46,2024-07-05T14:00:00,"[27, 38, 37, 46, 4]",,RESULTAT_2
f88e7a05-f81d-4a86-af0e-eaf5e0e1c471,2024-07-05T18:00:00,"[61, 57, 69, 81, 82]",,RESULTAT_3
c171ee05-8e53-434e-911d-bba1554687ea,2024-07-04T11:00:00,"[87, 21, 82, 62, 2]",,RESULTAT_1
4f82af86-d47d-4c1e-a8e1-848ee5d9597c,2024-07-04T14:00:00,"[53, 60, 47, 31, 50]",,RESULTAT_2
e465cee9-9d70-4b48-92b9-cc401935ab9b,2024-07-04T18:00:00,"[62, 67, 14, 11, 66]",,RESULTAT_3
a01dacb7-3505-495f-818a-aa1e6f350139,2024-07-03T11:00:00,"[76, 72, 8, 80, 16]",,RESULTAT_1
d52581a2-5070-4dd1-8799-eed6a83ddd69,2024-07-03T14:00:00,"[85, 43, 31, 5, 41]",,RESULTAT_2
8d78f1f1-42f7-4ad3-97d5-3874c06fe6ac,2024-07-03T18:00:00,"[66, 11, 86, 31, 69]",,RESULTAT_3
aa24ecc3-49f1-4f9b-a60c-5a27b055a441,2024-07-02T11:00:00,"[76, 30, 11, 74, 39]",,RESULTAT_1
c7dec130-4f9d-4e16-aacc-2f9fbb1932e6,2024-07-02T14:00:00,"[68, 18, 35, 68, 11]",,RESULTAT_2
c89d05e6-7a70-460d-8762-0d4bc291c8d1,2024-07-02T18:00:00,"[86, 45, 76, 37, 77]",,RESULTAT_3
1cf92cbe-98c5-47ba-a645-cfcbd431face,2024-07-01T11:00:00,"[33, 53, 61, 60, 81, 79]",,RESULTAT_1
067247ce-d890-4498-861f-c3fedfe071b7,2024-07-01T14:00:00,"[45, 67, 64, 17, 32, 15]",,RESULTAT_2
c6318337-5a24-44fc-bead-4735d0b82d72,2024-07-01T18:00:00,"[63, 70, 68, 67, 81, 7]",,RESULTAT_3
02a55b72-b2fd-4209-8014-62e1a3c2493a,2024-06-30T11:00:00,"[5, 2, 89, 24, 53]",,RESULTAT_1
70fc05a5-12e9-4543-b83a-3d37724caeb4,2024-06-30T14:00:00,"[87, 60, 46, 34, 69]",,RESULTAT_2
5043f93b-2bba-4109-8c38-328721633b42,2024-06-30T18:00:00,"[46, 85, 59, 38, 30]",,RESULTAT_3
34005e89-0c23-410e-8b4c-1c322721d54d,2024-06-29T11:00:00,"[63, 71, 59, 11, 2]",,RESULTAT_1
87f48501-7654-48c4-a8a1-e11450fcbd2d,2024-06-29T14:00:00,"[28, 74, 84, 63, 75]",,RESULTAT_2
9d2893fe-641b-492f-a0ef-d56dcbde85b4,2024-06-29T18:00:00,"[49, 79, 18, 1, 51]",,RESULTAT_3
8df6f1a2-f7c0-4625-a41e-6670589a0594,2024-06-28T11:00:00,"[32, 70, 90, 62, 42]",,RESULTAT_1
a4b7d632-124d-48a2-81e0-68e382e91e59,2024-06-28T14:00:00,"[79, 12, 65, 59, 31]",,RESULTAT_2
ba03b33e-5e82-42d7-a5d5-31a84b9f85db,2024-06-28T18:00:00,"[59, 9, 8, 81, 12]",,RESULTAT_3
b47a8960-da7a-422c-a1dc-47fd4556ca8a,2024-06-27T11:00:00,"[58, 25, 38, 40, 20]",,RESULTAT_1
b3729953-08b8-47f5-85d7-ad4b29b03b27,2024-06-27T14:00:00,"[49, 14, 80, 9, 51]",,RESULTAT_2
881b5706-60dd-495e-8822-3f91959a2ee6,2024-06-27T18:00:00,"[45, 82, 37, 1, 43]",,RESULTAT_3
d653b613-e31b-43ec-aa5f-3f51147fdae3,2024-06-26T11:00:00,"[46, 57, 88, 15, 37]",,RESULTAT_1
dacf9787-919f-45f2-ab46-a26e39072d30,2024-06-26T14:00:00,"[24, 15, 22, 21, 52]",,RESULTAT_2
d512da4f-a53c-41d4-a060-f79facd5952d,2024-06-26T18:00:00,"[76, 48, 80, 62, 33]",,RESULTAT_3
7ef6a8b8-e9cf-432e-a189-fd672329a003,2024-06-25T11:00:00,"[58, 32, 78, 2, 15]",,RESULTAT_1
1deb8107-2be7-4cde-aa10-0e9e20c27a1f,2024-06-25T14:00:00,"[65, 34, 8, 12, 2]",,RESULTAT_2
cf3f5e06-9ecf-43c4-8363-127ecbc26678,2024-06-25T18:00:00,"[30, 2, 89, 32, 38]",,RESULTAT_3
4b26ad8f-30ed-4d71-9cdf-5f235f347a90,2024-06-24T11:00:00,"[10, 25, 23, 40, 81, 6]",,RESULTAT_1
4a4d4d64-a179-4fc7-9727-711e140bfc0e,2024-06-24T14:00:00,"[33, 57, 19, 15, 43, 13]",,RESULTAT_2
eaff35f0-b858-42f4-9e4c-592593522458,2024-06-24T18:00:00,"[68, 60, 46, 35, 23, 31]",,RESULTAT_3
5efd2b97-0937-418e-abd5-2152b3d858ba,2024-06-23T11:00:00,"[29, 44, 43, 85, 48]",,RESULTAT_1
36aa726c-d650-43e3-8de9-d32198f37b90,2024-06-23T14:00:00,"[68, 73, 15, 77, 69]",,RESULTAT_2
2dc50bcc-8153-463a-ab6d-145f6037c74a,2024-06-23T18:00:00,"[33, 6, 22, 11, 77]",,RESULTAT_3
177d6d3a-3c92-42b9-bcf6-5500e642f115,2024-06-22T11:00:00,"[41, 8, 33, 45, 35]",,RESULTAT_1
0d339881-3f35-4e31-b3f3-192ea9bc1805,2024-06-22T14:00:00,"[50, 87, 27, 65, 46]",,RESULTAT_2
f8ec0f90-19cc-4e26-b60f-5c930b16280b,2024-06-22T18:00:00,"[33, 6, 22, 11, 77]",,RESULTAT_3
c9bc1f67-a486-424e-83e7-1d02156c4230,2024-06-21T11:00:00,"[3, 36, 25, 54, 45]",,RESULTAT_1
16affb61-fad9-4588-ba91-64807759e9c3,2024-06-21T14:00:00,"[7, 69, 17, 40, 26]",,RESULTAT_2
a21e9696-470b-4526-9437-dfde0a3f5386,2024-06-21T18:00:00,"[30, 1, 24, 11, 37]",,RESULTAT_3
b0f265f2-2968-4438-80e3-46e160ed46a7,2024-06-20T11:00:00,"[74, 23, 10, 22, 75]",,RESULTAT_1
b32fa3b4-d25a-4300-a81d-ebf77f3272a7,2024-06-20T14:00:00,"[45, 16, 7, 53, 13]",,RESULTAT_2
89d25916-808e-4ab4-835e-eba3f2cc40df,2024-06-20T18:00:00,"[38, 73, 46, 17, 44]",,RESULTAT_3
a3fc32b1-a520-4589-9ec9-456d944c74ed,2024-06-19T11:00:00,"[33, 76, 1, 75, 56]",,RESULTAT_1
5a87e27e-dff4-4b28-87db-aae4a72f4c27,2024-06-19T14:00:00,"[86, 21, 8, 49, 1]",,RESULTAT_2
ea95d5cb-aea5-4dce-bfa3-a579149bb9fa,2024-06-19T18:00:00,"[33, 76, 1, 75, 56]",,RESULTAT_3
85f17bad-f1eb-45d3-8b14-d3c45602e230,2024-06-18T11:00:00,"[78, 14, 86, 69, 56]",,RESULTAT_1
2d802ca3-0f21-48d8-8b56-6c8dc48f7014,2024-06-18T14:00:00,"[47, 75, 81, 61, 50]",,RESULTAT_2
1af49784-0729-480e-b4ba-8ab1e692e309,2024-06-18T18:00:00,"[16, 32, 5, 82, 72]",,RESULTAT_3
eef3a52b-7c69-4c0e-9a8c-88409c7a7ce5,2024-06-17T11:00:00,"[90, 86, 42, 78, 57, 74]",,RESULTAT_1
b2702396-27cf-4a03-9074-aa269293d948,2024-06-17T14:00:00,"[76, 83, 61, 35, 46, 14]",,RESULTAT_2
d9765b43-bd6e-499d-b725-8ecdaafb71bd,2024-06-17T18:00:00,"[62, 90, 37, 81, 74]",,RESULTAT_3
dfe8e4a5-4a60-417a-baf5-636b38d3cdbf,2024-06-16T11:00:00,"[36, 11, 73, 33, 64]",,RESULTAT_1
13a9c548-0fc9-4520-960b-765029b45c46,2024-06-16T14:00:00,"[79, 12, 64, 55, 33]",,RESULTAT_2
298c2d32-45a0-4dec-965e-2260ebf86f50,2024-06-16T18:00:00,"[22, 57, 28, 68, 82]",,RESULTAT_3
1a9c625b-7d93-4ea8-9f6d-2b81716fb52f,2024-06-15T11:00:00,"[6, 18, 81, 7, 19]",,RESULTAT_1
a86193f1-81cd-484e-9ed9-76dfaaeab769,2024-06-15T14:00:00,"[24, 71, 67, 55, 60]",,RESULTAT_2
5f0846fb-b286-4adc-a771-cfe67a074377,2024-06-15T18:00:00,"[88, 8, 74, 20, 3]",,RESULTAT_3
44389684-04d4-40f1-bb17-088a1dce22f4,2024-06-14T11:00:00,"[61, 22, 88, 63, 79]",,RESULTAT_1
7c2732c0-56fa-4a3b-951c-b7d117b2619c,2024-06-14T14:00:00,"[42, 33, 27, 40, 28]",,RESULTAT_2
cce2f5d6-9b76-4ea4-8478-03b107cd4e89,2024-06-14T18:00:00,"[47, 7, 39, 64, 74]",,RESULTAT_3
d050f660-33c7-48a0-83f8-10d94ad4e657,2024-06-13T11:00:00,"[30, 72, 42, 18, 38]",,RESULTAT_1
18f7e580-3cdd-4da8-99b5-a0113ffe502b,2024-06-13T14:00:00,"[16, 20, 86, 6, 70]",,RESULTAT_2
63a7bcee-4c38-4406-9c78-8df754641836,2024-06-13T18:00:00,"[23, 42, 30, 27, 58]",,RESULTAT_3
20a7b7a2-7fe5-4eff-8648-2af6ac3ee406,2024-06-12T11:00:00,"[6, 63, 31, 78, 27]",,RESULTAT_1
052a1fef-46be-49c6-87cc-4d3240b2752c,2024-06-12T14:00:00,"[76, 78, 23, 79, 88]",,RESULTAT_2
7339c57f-c344-45c1-98ee-1e9b95a945a8,2024-06-12T18:00:00,"[6, 59, 80, 2, 9]",,RESULTAT_3
b8034063-77a6-4d90-9e86-d85fcbef1d17,2024-06-11T11:00:00,"[50, 41, 76, 22, 3]",,RESULTAT_1
b88fd94d-c49e-420a-8566-85951ab07f08,2024-06-11T14:00:00,"[39, 87, 35, 22, 49]",,RESULTAT_2
f9192cb7-71f6-4e80-95cd-48ed4d6237a6,2024-06-11T18:00:00,"[50, 39, 28, 42, 32]",,RESULTAT_3
63398381-7f21-406b-ae98-96dc2446e3d7,2024-06-10T11:00:00,"[54, 12, 58, 51, 34, 4]",,RESULTAT_1
af1c466e-6305-4153-afa6-798e86df90c6,2024-06-10T14:00:00,"[58, 21, 16, 17, 25, 57]",,RESULTAT_2
ae11fa65-f70b-4cfc-a0a4-5f7c68330fc8,2024-06-10T18:00:00,"[83, 31, 12, 16, 8, 80]",,RESULTAT_3
4d736691-4131-4445-b516-67977321464c,2024-06-09T11:00:00,"[72, 17, 7, 51, 66]",,RESULTAT_1
4180e648-1396-4e70-843f-abb39a2f2e34,2024-06-09T14:00:00,"[67, 12, 8, 42, 38]",,RESULTAT_2
dd0749c4-0c85-45de-90ef-21a97401535c,2024-06-09T18:00:00,"[55, 1, 29, 89, 84]",,RESULTAT_3
49b4f768-9a5d-4202-b351-64ad9d4026a9,2024-06-08T11:00:00,"[49, 79, 31, 38, 15]",,RESULTAT_1
f6d6fd8c-ba89-45d4-9bf3-ed2659a7b236,2024-06-08T14:00:00,"[43, 21, 80, 48, 57]",,RESULTAT_2
107d814a-edb4-4828-afaa-9fa5fc4ce75f,2024-06-08T18:00:00,"[27, 35, 2, 65, 74]",,RESULTAT_3
27b16a44-e7d5-4b3b-a2bd-ed5120c3eb1d,2024-06-07T11:00:00,"[21, 75, 2, 58, 43]",,RESULTAT_1
d4ce2cf0-6fc5-4f7f-bf26-5698f4c282ee,2024-06-07T14:00:00,"[73, 10, 89, 29, 32]",,RESULTAT_2
ec882569-b1f8-42ad-99e7-3bedd3413f1e,2024-06-07T18:00:00,"[22, 81, 40, 57, 56]",,RESULTAT_3
09051172-03fb-40c2-9a74-d880bff121f7,2024-06-06T11:00:00,"[77, 45, 73, 66, 2]",,RESULTAT_1
2059f4e2-664a-44e0-961a-b594e1f27980,2024-06-06T14:00:00,"[62, 52, 25, 10, 17]",,RESULTAT_2
b7989066-bdcf-433b-bd00-789647646a30,2024-06-06T18:00:00,"[75, 13, 54, 62, 12]",,RESULTAT_3
6dc16599-ce76-4d7c-a44f-6ebb95e3b775,2024-06-05T11:00:00,"[28, 46, 87, 41, 26]",,RESULTAT_1
c6ff6649-5635-4717-aa35-c9553943d41d,2024-06-05T14:00:00,"[84, 77, 59, 50, 23]",,RESULTAT_2
80f1e728-79de-4380-9e82-e308a3ba88b9,2024-06-05T18:00:00,"[58, 1, 2, 39, 33]",,RESULTAT_3
eaed6617-e29e-4c7d-894d-b46b585b9bcc,2024-06-04T11:00:00,"[60, 38, 24, 57, 53]",,RESULTAT_1
6b775b2b-8e6d-4c5b-8125-33a2b23c7f96,2024-06-04T14:00:00,"[28, 44, 50, 31, 38]",,RESULTAT_2
3a93c58d-1225-4fa5-937d-d102d7927a5c,2024-06-04T18:00:00,"[18, 40, 90, 12, 64]",,RESULTAT_3
bfdb6436-a51f-416f-9cd6-62853ef67b3a,2024-06-03T11:00:00,"[15, 39, 81, 22, 32, 24]",,RESULTAT_1
dd51c460-61fc-46e4-9d4b-f21fe1488c1b,2024-06-03T14:00:00,"[63, 31, 75, 46, 19, 71]",,RESULTAT_2
c44c2cf4-ccda-4a94-841b-63bc552397ca,2024-06-03T18:00:00,"[45, 18, 79, 23, 37, 56]",,RESULTAT_3
5ff0c49d-e35a-476b-85e9-e8dd7a8f2d7b,2024-06-02T11:00:00,"[81, 62, 18, 54, 87]",,RESULTAT_1
5c886c40-d05e-4fe2-822a-e578e9da84a9,2024-06-02T14:00:00,"[35, 62, 30, 56, 54]",,RESULTAT_2
9015c3ef-ee00-43bc-b4b4-dd4b1c20957d,2024-06-02T18:00:00,"[57, 76, 35, 33, 21]",,RESULTAT_3
adc6cab2-c47f-4244-be74-1019a40eab44,2024-06-01T11:00:00,"[33, 77, 28, 46, 87]",,RESULTAT_1
50de01bb-ea09-4e79-89d6-8c74cfbec71d,2024-06-01T14:00:00,"[77, 30, 17, 39, 35]",,RESULTAT_2
9c684865-843c-40b4-bced-f653071d92b9,2024-06-01T18:00:00,"[41, 66, 31, 14, 15]",,RESULTAT_3
44b9b3e4-7284-4d67-a8fd-93ab6b13a936,2024-05-31T11:00:00,"[54, 81, 32, 47, 55]",,RESULTAT_1
ab21c727-0efa-431c-a520-494d54cd8171,2024-05-31T14:00:00,"[42, 71, 6, 27, 66]",,RESULTAT_2
ed9903f8-4e52-480a-a8ca-54702d54df16,2024-05-31T18:00:00,"[8, 64, 2, 90, 28]",,RESULTAT_3
895d173a-b45d-41f5-89b3-853e2d92f179,2024-05-30T11:00:00,"[22, 16, 13, 33, 43]",,RESULTAT_1
